,theta
building_type_id_is_63,6.237059366009759
building_type_id_is_81,0.34452439622611003
building_type_id_is_82,0.23744587973265074
improvement_value,0.20581228719556124
building_type_id_is_84,0.16468580949752107
b_ln_non_residential_sqft,0.15666747542453832
building_type_id_is_83,0.12917606198664353
building_type_id_is_65,0.11547085757159437
bldg_empratio_16,0.1137745566724468
nodes_walk_sector16_jobs,0.10821943315647521
b_total_jobs,0.07196620171903181
building_type_id_is_21,0.06015171509034006
nodes_walk_sector10_jobs,-0.053877738315895804
vacant_job_spaces,-0.04369449558588755
parcels_total_sqft,0.037251255967762305
b_ln_sqft_price_nonres,-0.035648369029301394
building_type_id_is_61,0.034974677770376585
building_type_id_is_23,0.03244330136564295
b_ln_land_area,-0.03213827945814201
building_type_id_is_52,-0.0315070204451683
nodes_walk_sector11_jobs,-0.031458014682455786
nodes_walk_sector9_jobs,-0.029971144012754525
stories,-0.027988475299829802
building_type_id_is_31,0.027622428424896057
nodes_walk_sector13_jobs,-0.026634725893370768
nodes_walk_sector14_jobs,-0.02274617457502869
nodes_walk_industrial,-0.022478630306509127
building_type_id_is_33,0.021077850239373988
building_type_id_is_71,0.02027472546566598
nodes_walk_residential,-0.018055054209426737
building_type_id_is_11,0.016940935362641
building_type_id_is_51,0.016549393338951293
zones_logsum_pop_low_income,-0.016229048601384688
nodes_walk_lowinc_hhs,-0.01602463820276805
building_type_id_is_41,0.015563336619629145
building_type_id_is_13,0.015327431177536613
bldg_empratio_13,-0.014856524401957037
b_ln_building_sqft,0.014191451373067725
zones_logsum_job_low_income,0.014079879862196028
building_type_id_is_14,0.012528297510243008
sqft_price_nonres,0.011917264724075657
building_type_id_is_93,0.011647993633345547
zones_ln_empden_16,0.011232548835439718
zones_empden,0.01074840747687968
nodes_walk_log_sum_nonresidential_units,0.010315212639001875
zones_ln_empden_17,-0.010117818879420381
nodes_walk_population,-0.009899614382389404
parcels_acres,0.009328139732271588
nodes_walk_sector6_jobs,-0.008747615828292796
zones_ln_empden_3,0.008007058831778494
nodes_drv_log_sum_45min_jobs,-0.007748798626373489
building_type_id_is_91,-0.007699989540177192
zones_ln_empden_4,-0.006736134485353079
zones_ln_empden_5,0.006679029419104254
bldg_empratio_5,-0.006390387932421183
zones_logsum_pop_high_income,0.00632585690933821
building_type_id_is_53,-0.006009625891935461
nodes_walk_log_sum_residential_units,0.005960239749662717
nodes_walk_retail_jobs,0.005711810144400295
nodes_walk_sector5_jobs,0.005711810144400295
bldg_empratio_15,-0.005627685750767926
b_ln_parcel_sqft,-0.005595183848559464
nodes_walk_ave_lot_sqft,-0.005473750024566986
nodes_drv_log_sum_60min_jobs,0.005451566684451326
popden,-0.0051506198398357005
nodes_walk_sector12_jobs,-0.005024941876591688
bldg_empratio_3,-0.005012194294170317
nodes_walk_sector4_jobs,0.005011603095338063
nodes_walk_max_office_far,0.005009843502603823
