,theta
building_type_id_is_94,6.769824901006077
building_type_id_is_81,-0.6355357834617413
building_type_id_is_82,-0.5000070331638653
b_total_jobs,0.38246854428722443
building_type_id_is_84,-0.29462862651605315
building_type_id_is_83,-0.16555510532402146
nodes_walk_sector17_jobs,0.13342702665160905
vacant_job_spaces,0.12945227996783162
building_type_id_is_21,-0.12821296613513763
b_ln_non_residential_sqft,-0.12653338218953863
building_type_id_is_31,-0.12419020813584516
building_type_id_is_23,-0.10323167830420243
bldg_empratio_17,0.07973142827978248
building_type_id_is_33,-0.0720622135973295
building_type_id_is_65,-0.07010842669347092
building_type_id_is_51,-0.061747015295888226
nodes_walk_sector14_jobs,-0.05776267909004663
building_type_id_is_11,-0.056774882301425834
nodes_walk_sector15_jobs,0.047285547501809716
b_ln_sqft_price_nonres,0.046241934342155816
building_type_id_is_14,-0.03696914273280497
building_type_id_is_61,-0.03520944926913194
building_type_id_is_53,-0.03452988229492682
building_type_id_is_71,-0.03195349658113836
building_type_id_is_41,-0.030146156715089602
nodes_walk_population,-0.029296576731210267
improvement_value,-0.025266928538790343
building_type_id_is_52,-0.023214910807276428
building_type_id_is_63,-0.023090890239121385
bldg_empratio_18,-0.022653439363849566
sqft_price_nonres,-0.02258647939045955
zones_logsum_job_high_income,-0.02240153828841563
bldg_empratio_3,-0.02109456529482457
nodes_walk_sector2_jobs,-0.01982128874030103
zones_logsum_pop_high_income,0.019149535072638186
parcels_total_sqft,0.019000185994116736
building_type_id_is_13,-0.01850015768393927
nodes_walk_lowinc_hhs,0.017176069325535854
building_type_id_is_32,-0.017142977801658393
bldg_empratio_13,-0.015181471266088067
bldg_empratio_5,-0.014429140024396544
building_type_id_is_92,-0.01386212103357114
nodes_drv_log_sum_45min_jobs,0.013514081729892519
bldg_empratio_16,-0.0129561022013011
nodes_drv_log_sum_60min_jobs,-0.012844501554955685
building_type_id_is_42,-0.012359560487680702
nodes_walk_sector12_jobs,-0.01208387952047692
nodes_walk_sector8_jobs,-0.012027726414420535
bldg_empratio_15,-0.011674047697982892
nodes_walk_sector13_jobs,-0.011277950510279203
bldg_empratio_9,-0.011185535588939522
