,theta
ln_income:improvement_value,0.36542856075139435
is_senior: walk_nearest_hospital,0.11121791801358437
low_income:zones_logsum_job_low_income,0.11062023401211821
is_senior: walk_nearest_urgentcare,-0.10797475305059218
no_car:walk_nearest_hospital,0.09496484305825378
low_income:zones_logsum_pop_low_income,-0.0804802868891092
is_race3:nodes_walk_race_3_hhs,0.07329760967944429
nodes_walk_quarter_mile_to_transit,-0.07191416769519114
ln_income:nodes_walk_quarter_mile_to_transit,0.06526827662130959
no_car:walk_nearest_healthcenter,-0.05746289643202067
nodes_walk_population,-0.045953189319416186
has_workers:nodes_drv_log_sum_45min_jobs,0.04462509851206788
has_workers:nodes_drv_log_sum_30min_jobs,-0.04439052028060696
no_car:walk_nearest_urgentcare,-0.04170175917265601
zones_logsum_job_high_income,-0.039824189156964646
ln_income:nodes_walk_ave_lot_sqft,-0.03520305746640817
ln_income:nodes_walk_ave_income,0.030889162705300094
zones_transit_jobs_30min,0.030819027636567322
no_car:walk_nearest_grocery,0.03036224544791522
ln_income:sqft_price_res,-0.029380856718000517
is_young:zones_empden,0.028630042403181847
mid_income:zones_logsum_job_mid_income,0.028350058070818192
is_race1:nodes_walk_race_1_hhs,0.02802372955387117
b_ln_parcels_parcel_far,-0.027163226217556728
no_car:walk_nearest_library,-0.025977058647327828
has_workers:zones_transit_jobs_30min,-0.025132549682641454
mid_income:zones_logsum_pop_mid_income,-0.024252310899132545
zones_transit_jobs_50min,-0.02398736740151872
zones_logsum_pop_high_income,0.02357020980400408
has_workers:zones_transit_jobs_50min,0.023315982928005352
is_senior:nodes_walk_percent_senior_hhs,0.021437137804333085
is_race2:nodes_walk_percent_race2,0.020055045332441627
b_ln_parcel_sqft,-0.019271060627420455
low_income:nodes_walk_lowinc_hhs,0.019200790609415125
nodes_walk_ave_unit_sqft,-0.01807779595962162
has_children:nodes_walk_percent_hh_with_children,0.018025128843374417
no_car:bike_nearest_grocery,-0.01801152583523083
nodes_walk_ave_lot_sqft,0.017908372080588385
mid_income:nodes_walk_percent_mid_income,0.01770653646581335
ln_income:nodes_walk_ave_unit_sqft,0.01716832480697578
mid_income:nodes_walk_midinc_hhs,0.016909197626164916
parcels_total_units,0.016300439184478224
walk_nearest_grocery,-0.014825808587151131
ln_income:sqft_per_unit,-0.014040003187450762
high_income:nodes_walk_percent_high_income,0.013844841233145702
has_children:nodes_drv_elem_school_perf,-0.013213902292284075
