,theta
is_race3:nodes_walk_race_3_hhs,36.53462386829883
no_car:bike_nearest_grocery,0.04931883746853255
no_car:walk_nearest_healthcenter,-0.04390101147886692
has_cars: drv_nearest_hospital,0.03780206105138042
drv_nearest_hospital,-0.033464350985646804
mid_income:nodes_walk_percent_mid_income,0.026776680610888264
is_senior:nodes_walk_percent_senior_hhs,0.025492064906408943
high_income:nodes_walk_percent_high_income,0.025341564273748094
no_car:walk_nearest_library,-0.025244389910012818
building_type_id_is_83,0.024794853282393947
low_income:nodes_walk_percent_low_income,0.023845587483285566
has_workers:nodes_drv_log_sum_30min_jobs,0.023654739985143183
has_children:nodes_walk_percent_hh_with_children,0.01998692734667474
ln_income:nodes_walk_ave_unit_sqft,0.019868316327417614
nodes_walk_ave_unit_sqft,-0.01978218809930768
has_children:nodes_drv_elem_school_perf,-0.019650060141523634
ln_income:nodes_walk_quarter_mile_to_transit,0.017112164713637534
nodes_walk_quarter_mile_to_transit,-0.016933266367484035
has_workers:nodes_drv_log_sum_15min_jobs,-0.01666747087745208
low_income:zones_logsum_pop_low_income,0.01601142241304339
is_senior: walk_nearest_library,0.01599627623350364
is_young:nodes_walk_percent_young_hhs,0.015554972603154749
low_income:zones_logsum_job_low_income,-0.015288605688209124
is_large:nodes_walk_percent_large_hhs,0.015140207978229661
has_cars: drv_nearest_healthcenter,-0.014931090513158515
zones_logsum_job_high_income,-0.014931024104197907
mid_income:zones_logsum_job_mid_income,0.014590868711570419
is_race4:nodes_walk_percent_race4,0.013929274012296397
zones_logsum_pop_high_income,0.013481491741914068
mid_income:zones_logsum_pop_mid_income,-0.013292844032389521
has_workers:zones_a_ln_emp_50min_transit,0.012859494513024115
is_race2:nodes_walk_percent_race2,0.012709016754607089
building_type_id_is_84,-0.012626707075343075
drv_nearest_healthcenter,0.012562720448972475
building_type_id_is_81,-0.012257493884604396
has_workers:zones_transit_jobs_50min,-0.011790040180789623
is_senior: walk_nearest_grocery,-0.011788767089726105
is_senior: walk_nearest_hospital,-0.011788767089726105
is_senior: walk_nearest_urgentcare,-0.011788767089726105
persons:nodes_walk_ln_popden,0.010991385922507474
persons: b_ln_parcels_parcel_far,-0.010898112995978084
ln_income:nodes_walk_ln_popden,-0.010701120613268248
zones_a_ln_emp_50min_transit,-0.010499216652659342
zones_transit_jobs_50min,0.010007992769966148
b_ln_parcels_parcel_far,0.00998748091037022
has_workers:nodes_drv_log_sum_45min_jobs,-0.009418670731712273
has_cars: drv_nearest_urgentcare,-0.009216473995940716
