,theta
building_type_id_is_81,-0.1684348064428909
building_type_id_is_84,-0.15989698685406678
zones_logsum_pop_high_income,0.11911654686474255
zones_logsum_job_high_income,-0.10080875553195408
is_senior: walk_nearest_library,-0.09648759441741425
building_type_id_is_82,-0.07998432696404917
mid_income:zones_logsum_pop_mid_income,-0.0782505543971905
mid_income:zones_logsum_job_mid_income,0.06381202471786143
no_car:walk_nearest_library,-0.05241435463438882
no_car:bike_nearest_library,0.047078732082954815
no_car:bike_nearest_grocery,-0.035769144806526314
has_workers:nodes_drv_log_sum_15min_jobs,-0.035464641082554704
building_type_id_is_83,-0.03291656609016777
nodes_walk_population,-0.029801752985623615
low_income:zones_logsum_pop_low_income,-0.029793640003206057
nodes_walk_ave_lot_sqft,0.02962519416903776
no_car:walk_nearest_grocery,0.02743906230606561
no_car:walk_nearest_hospital,0.02743906230606561
no_car:walk_nearest_healthcenter,0.02743906230606561
is_senior: walk_nearest_hospital,0.025092065045936744
is_senior: walk_nearest_healthcenter,0.025092065045936744
is_senior: walk_nearest_grocery,0.025092065045936744
has_workers:nodes_drv_log_sum_45min_jobs,0.02434347320332703
no_car:walk_nearest_urgentcare,-0.02356109505746912
is_senior:nodes_walk_percent_senior_hhs,0.023320435613474026
high_income:nodes_walk_percent_high_income,0.02153073832276314
mid_income:nodes_walk_percent_mid_income,0.021384559561334577
low_income:zones_logsum_job_low_income,0.020633547796915206
low_income:nodes_walk_percent_low_income,0.020630061013853188
ln_income:improvement_value,0.02007501174867188
no_car:walk_nearest_park,-0.019984016446849516
parcels_total_units,0.018724940797927095
is_race2:nodes_walk_percent_race2,0.018402768544518604
has_children:nodes_walk_percent_hh_with_children,0.017865000802586867
nodes_walk_ave_unit_sqft,-0.016450587671519707
has_children:nodes_drv_elem_school_perf,-0.01527902572434742
ln_income:sqft_price_res,-0.014667001506672132
drv_nearest_urgentcare,-0.014584186302920101
zones_logsum_job_low_income,-0.013707220040074639
high_income:zones_logsum_job_high_income,-0.01317613663193353
is_large:nodes_walk_percent_large_hhs,0.012650775292378933
is_race4:nodes_walk_percent_race4,0.012435666261672062
is_young:nodes_walk_percent_young_hhs,0.011390251488452428
