,theta
b_total_jobs,34.285841069278284
building_type_id_is_81,15.402878489302404
improvement_value,9.068511682873249
building_type_id_is_21,8.812177713579374
building_type_id_is_82,7.8188889915637345
building_type_id_is_31,6.695592358124921
building_type_id_is_83,6.263141502627172
building_type_id_is_23,4.787848670653067
building_type_id_is_13,4.479003685389328
building_type_id_is_33,3.982913266802928
bldg_empratio_15,-3.832640724023718
nodes_walk_sector3_jobs,3.7967325187241983
parcels_land_cost,-3.744152428843371
nodes_walk_sector11_jobs,-3.6875722984103536
building_type_id_is_65,3.5979573935787124
building_type_id_is_51,2.3283406335733887
building_type_id_is_11,2.205710448384125
b_ln_building_sqft,2.108356775647064
b_ln_non_residential_sqft,-2.0996861925028494
b_ln_land_area,-2.0283540277565817
building_type_id_is_41,1.9848707499902987
bldg_empratio_18,-1.517865663831013
building_type_id_is_14,1.4968815662233406
building_type_id_is_61,1.4028210355311754
stories,-1.396905123360023
nodes_walk_sector15_jobs,1.0434707021987855
building_type_id_is_52,-1.0248728718965554
nodes_walk_sector6_jobs,-0.9301787208480962
building_type_id_is_94,0.8616511098489619
building_type_id_is_71,0.5786480882615214
building_type_id_is_42,0.5726165108908009
building_type_id_is_53,0.5410822288092227
building_type_id_is_32,0.5383874552942225
building_type_id_is_93,0.48795676852669845
building_type_id_is_92,0.48316418121372995
bldg_empratio_13,-0.4523576594075415
zones_ln_empden_11,-0.44232689860750257
zones_logsum_job_high_income,-0.41145029937284444
nodes_walk_sector16_jobs,-0.3066085494770755
zones_empden,0.28868569512995107
zones_logsum_pop_high_income,0.27551973780019423
bldg_empratio_14,-0.26525005669554874
nodes_walk_sector10_jobs,0.2463213086797254
b_ln_parcels_parcel_far,0.22870614752944018
nodes_walk_ave_lot_sqft,-0.22744527953973925
nodes_walk_sector17_jobs,0.21416412892614772
building_type_id_is_63,0.21366492111676716
b_ln_parcel_sqft,0.20221182509731295
bldg_empratio_3,0.20114884077094006
sqft_price_nonres,-0.19510752127500308
nodes_walk_sector12_jobs,0.19416137086220392
nodes_walk_sector9_jobs,-0.1751792222981177
zones_ln_empden_9,-0.17037359287237666
parcels_acres,0.1437728755955457
nodes_walk_sector18_jobs,0.1284349384427159
bldg_empratio_9,-0.1281032546995095
nodes_walk_max_office_far,-0.12805159730649052
zones_ln_empden_16,-0.12414748234596724
zones_population,-0.12205116377201429
nodes_drv_log_sum_20min_pop,-0.12001993697375256
