,theta
is_senior:walk_nearest_healthcenter,-0.5725490846877991
is_senior:walk_nearest_hospital,0.5652751819921084
no_car:walk_nearest_healthcenter,-0.4480913662567845
no_car:walk_nearest_hospital,0.4480539734815465
nodes_walk_ave_lot_sqft,0.0576859495550217
zones_logsum_pop_high_income,0.019310045163194272
nodes_walk_population,0.01388194769153052
city_id_is_3115,-0.009594388556829602
is_senior:walk_nearest_library,0.007341086710738664
zones_logsum_job_high_income,-0.006404834816690917
city_id_is_3125,-0.005753832627569337
city_id_is_3080,0.005702561355704361
city_id_is_3120,0.005469016684043581
city_id_is_3075,0.0028272657962217884
city_id_is_3070,0.002461976829430272
city_id_is_3015,0.002251302251743279
city_id_is_3130,0.0022346679717675892
city_id_is_3135,0.0021428375267433615
city_id_is_3030,0.002081994023984437
city_id_is_3025,0.0019636508140529604
city_id_is_3110,-0.0018207936148446032
city_id_is_3055,0.0014302683624353063
city_id_is_3090,0.0014166600509518167
city_id_is_3100,0.0012848363028761726
city_id_is_3035,-0.001046240798774102
city_id_is_3060,-0.00088031049298053
city_id_is_3095,0.0008793308893502281
city_id_is_3005,0.0008178410915357151
city_id_is_3105,-0.0005633671530583728
city_id_is_3040,-0.0003808892565697378
city_id_is_3085,-0.0002456148174106258
city_id_is_3050,0.0001954216982259435
has_workers:nodes_drv_log_sum_30min_jobs,0.00011858104665842235
city_id_is_3010,-7.796327238016128e-05
