,theta
is_race2:nodes_walk_percent_race2,0.06669044391569383
ln_income:improvement_value,0.05732220837232774
is_senior: walk_nearest_urgentcare,0.047300166477848765
zones_logsum_job_high_income,0.04377823682767025
zones_logsum_pop_high_income,-0.03884439678254776
has_workers:nodes_drv_log_sum_30min_jobs,0.034191584618124715
ln_income:nodes_walk_ave_unit_sqft,0.033559006626817274
has_workers:nodes_drv_log_sum_15min_jobs,-0.032784989675811546
nodes_walk_ave_unit_sqft,-0.032733908441915115
is_senior: walk_nearest_hospital,-0.030536450312680433
is_senior: walk_nearest_grocery,-0.030536450312680433
ln_income:sqft_price_res,-0.02573686793172228
mid_income:nodes_walk_percent_mid_income,0.023725309538088737
building_type_id_is_84,-0.023303462230955252
high_income:nodes_walk_percent_high_income,0.022027588334150094
is_senior:nodes_walk_percent_senior_hhs,0.021331423495701916
no_car:walk_nearest_urgentcare,0.021057303747236383
is_race1:nodes_walk_race_1_hhs,0.020933109560898673
no_car:walk_nearest_grocery,-0.020726161273979995
no_car:walk_nearest_hospital,-0.020726161273979995
nodes_walk_population,-0.020280342171381898
ln_income:sqft_per_unit,-0.019988942001765514
no_car:bike_nearest_library,0.019716866149949327
is_senior: walk_nearest_healthcenter,-0.019691295765557764
low_income:nodes_walk_percent_low_income,0.018967110656436217
has_children:nodes_walk_percent_hh_with_children,0.018311429808031285
no_car:bike_nearest_grocery,0.015027458461636362
no_car:walk_nearest_library,-0.014678923907166318
is_race4:nodes_walk_percent_race4,0.014641217446147567
has_children:nodes_drv_elem_school_perf,-0.014424437105990472
building_type_id_is_83,0.013870181101579414
has_cars: drv_nearest_library,0.013677144742221687
low_income:zones_logsum_pop_low_income,-0.013499420163226679
drv_nearest_grocery,-0.012392037053319772
low_income:zones_logsum_job_low_income,0.012093521784477139
drv_nearest_library,-0.011987131969948892
is_large:nodes_walk_percent_large_hhs,0.01185217220272276
is_young:nodes_walk_percent_young_hhs,0.01182341857769275
has_cars: drv_nearest_park,-0.011200496040494654
is_senior: walk_nearest_library,0.011039183733654553
has_cars: drv_nearest_grocery,0.010988917118134139
is_race3:nodes_walk_race_3_hhs,0.009696689551056384
drv_nearest_park,0.009687605073150972
nodes_walk_midinc_hhs,0.008409195986660456
ln_income:nodes_walk_ave_lot_sqft,-0.007922502005245644
nodes_drv_log_sum_30min_jobs,-0.007866246685609717
b_ln_parcel_sqft,0.007731310734978754
